Date,PX_LAST,PX_VOLUME
5/8/2017,66.97,1443912
5/9/2017,66.77,1716382
5/10/2017,66.49,3011113
5/11/2017,65.92,4307343
5/12/2017,66.33,2251494
5/15/2017,66.46,1703218
5/16/2017,65.55,4067150
5/17/2017,65.33,4719969
5/18/2017,65.63,3335692
5/19/2017,65.54,3901385
5/22/2017,65.93,2847475
5/23/2017,66.16,2990364
5/24/2017,66.23,2477598
5/25/2017,67.29,5289281
5/26/2017,67.37,4077071
5/30/2017,67.89,1958409
5/31/2017,68.38,3183312
6/1/2017,68.89,2883929
6/2/2017,68.85,2371729
6/5/2017,68.72,1377024
6/6/2017,68.68,2149493
6/7/2017,69.02,1688408
6/8/2017,68.49,2743471
6/9/2017,68.41,2750182
6/12/2017,67.33,2567781
6/13/2017,67.46,1965081
6/14/2017,68.35,2995207
6/15/2017,69.06,4010766
6/16/2017,69.16,4509103
6/19/2017,69.03,2979762
6/20/2017,69.22,1216773
6/21/2017,69.18,1761747
6/22/2017,68.81,1524071
6/23/2017,68.03,2768355
6/26/2017,68.12,1965099
6/27/2017,67.04,2266474
6/28/2017,66.1,2683951
6/29/2017,66.1,3258816
6/30/2017,66.37,3148802
7/3/2017,65.62,1525392
7/5/2017,65.44,1836564
7/6/2017,65.21,2894183
7/7/2017,65.32,1479574
7/10/2017,65.06,1607752
7/11/2017,65.05,1707079
7/12/2017,65.04,2728213
7/13/2017,66.2,5121475
7/14/2017,66.35,2406274
7/17/2017,66.48,1138959
7/18/2017,66.63,2090751
7/19/2017,67.1,1395992
7/20/2017,67.64,2462330
7/21/2017,68.26,1525415
7/24/2017,67.9,2242322
7/25/2017,67.51,2413504
7/26/2017,67.9,2056012
7/27/2017,67.55,2842161
7/28/2017,67.45,1423527
7/31/2017,67.69,1443721
8/1/2017,68.22,1892970
8/2/2017,68.39,1732837
8/3/2017,68.91,2406992
8/4/2017,68.55,1281250
8/7/2017,68.94,1456716
8/8/2017,69.25,1416303
8/9/2017,69.02,1625093
8/10/2017,69.13,1613121
8/11/2017,69.02,2199929
8/14/2017,69.17,1296866
8/15/2017,69.35,1732254
8/16/2017,69.56,1327534
8/17/2017,68.98,1246711
8/18/2017,69.14,2069248
8/21/2017,69.35,868545
8/22/2017,69.67,2269622
8/23/2017,69.9,1066341
8/24/2017,69.78,1035667
8/25/2017,70.08,1353434
8/28/2017,70.31,3101972
8/29/2017,70.26,1051578
8/30/2017,70.11,1223131
8/31/2017,70.38,2498337
9/1/2017,69.87,1552208
9/5/2017,69.84,3375123
9/6/2017,69.68,2653798
9/7/2017,70.31,1539291
9/8/2017,70.64,1383253
9/11/2017,71.56,1619083
9/12/2017,70.16,1963415
9/13/2017,69.55,2544908
9/14/2017,70.09,1944648
9/15/2017,70.28,3026039
9/18/2017,69.65,1487874
9/19/2017,69.28,1693967
9/20/2017,69.05,2700729
9/21/2017,69.18,2346023
9/22/2017,68.9,2889987
9/25/2017,69.29,1959707
9/26/2017,69.04,2344043
9/27/2017,67.97,2631335
9/28/2017,68.05,2349828
9/29/2017,68.09,3118768
10/2/2017,68.13,1524968
10/3/2017,68.31,2576852
10/4/2017,69.2,2279084
10/5/2017,69.07,1783717
10/6/2017,68.84,2201365
10/9/2017,68.65,963903
10/10/2017,69.19,2004710
10/11/2017,69.15,4473577
10/12/2017,64.5,12958003
10/13/2017,57.72,29216370
10/16/2017,53.43,39289872
10/17/2017,57.44,27735335
10/18/2017,56.44,12402542
10/19/2017,57,10741821
10/20/2017,57.86,7758334
10/23/2017,57.26,6345722
10/24/2017,57.11,5599342
10/25/2017,56.68,6567926
10/26/2017,56.74,3300517
10/27/2017,57.13,3027845
10/30/2017,57.27,4254354
10/31/2017,57.77,5332023
11/1/2017,57.24,4444625
11/2/2017,56.65,4879342
11/3/2017,56.8,5250125
11/6/2017,56.77,3449702
11/7/2017,56.3,4986352
11/8/2017,55.83,6035358
11/9/2017,55.95,4783531
11/10/2017,56.95,5597348
11/13/2017,56.89,5047547
11/14/2017,56.61,6677667
11/15/2017,55.63,5129259
11/16/2017,55.15,5942935
11/17/2017,54,7720970
11/20/2017,52.65,8836253
11/21/2017,53.73,10990944
11/22/2017,53.89,4241398
11/24/2017,54.06,1865296
11/27/2017,54.19,3104519
11/28/2017,55.05,6209227
11/29/2017,55.06,3996893
11/30/2017,54.24,11086525
12/1/2017,54.13,5284167
12/4/2017,53.52,4594245
12/5/2017,53.6,4675765
12/6/2017,53.06,4275095
12/7/2017,52.96,4303809
12/8/2017,53.46,3299171
12/11/2017,53.71,4697082
12/12/2017,53.43,3504369
12/13/2017,53.09,4851028
12/14/2017,52.72,2451572
12/15/2017,53.05,5757267
12/18/2017,52.5,4235120
12/19/2017,52.05,3638118
12/20/2017,51.12,5923587
12/21/2017,44.5,52389147
12/22/2017,44.57,10939386
12/26/2017,44.45,8470104
12/27/2017,44.68,7581470
12/28/2017,44.81,5924494
12/29/2017,44.83,4154464
