Date,PX_LAST,PX_VOLUME
6/30/2016,46.31,1327162
7/1/2016,46.06,1132229
7/5/2016,44.7,1604196
7/6/2016,44.16,2541408
7/7/2016,44.8,768058
7/8/2016,46.48,1023303
7/11/2016,46.42,761931
7/12/2016,48.08,1248453
7/13/2016,48.29,1182677
7/14/2016,48.64,1074338
7/15/2016,48.86,958422
7/18/2016,48.98,728746
7/19/2016,48.42,1176555
7/20/2016,48.68,1517229
7/21/2016,47.99,723786
7/22/2016,48.13,652802
7/25/2016,47.95,1088102
7/26/2016,48.8,1187458
7/27/2016,48.22,818420
7/28/2016,48.06,659491
7/29/2016,47.54,1061391
8/1/2016,47.26,922544
8/2/2016,46.65,1103084
8/3/2016,48.2,2193649
8/4/2016,48.39,1205194
8/5/2016,48.25,930563
8/8/2016,48.45,663406
8/9/2016,47.92,864072
8/10/2016,47.88,495073
8/11/2016,48.35,754916
8/12/2016,47.65,1095121
8/15/2016,48.29,851425
8/16/2016,47.53,816088
8/17/2016,47,990966
8/18/2016,47.55,540432
8/19/2016,47.81,767277
8/22/2016,47.58,535469
8/23/2016,48.19,529744
8/24/2016,47.01,601537
8/25/2016,47.17,608836
8/26/2016,46.56,958179
8/29/2016,47.23,1198791
8/30/2016,47.4,849450
8/31/2016,46.94,908287
9/1/2016,46.7,695162
9/2/2016,47.51,750333
9/6/2016,46.71,522187
9/7/2016,46.91,595335
9/8/2016,47.39,1072278
9/9/2016,44.86,1581113
9/12/2016,46.11,970933
9/13/2016,44.92,1235623
9/14/2016,46.5,1894692
9/15/2016,47.43,1738794
9/16/2016,47.79,3597526
9/19/2016,47.78,1071178
9/20/2016,47.34,808934
9/21/2016,48.58,745616
9/22/2016,48.9,542480
9/23/2016,48.59,736008
9/26/2016,48.03,531575
9/27/2016,48.35,757962
9/28/2016,48.54,1178765
9/29/2016,48.24,795792
9/30/2016,48.34,765517
10/3/2016,48.11,602472
10/4/2016,47.22,669929
10/5/2016,47.78,650575
10/6/2016,48.05,543209
10/7/2016,47.7,648091
10/10/2016,47.84,336793
10/11/2016,47.25,552200
10/12/2016,47.01,593208
10/13/2016,46.36,1070023
10/14/2016,46.56,895558
10/17/2016,46.41,1182863
10/18/2016,47.22,1151035
10/19/2016,47.92,490912
10/20/2016,48.09,460400
10/21/2016,47.45,607748
10/24/2016,47.85,655061
10/25/2016,47.34,601432
10/26/2016,47.17,664856
10/27/2016,46.99,546056
10/28/2016,47.15,600943
10/31/2016,46.89,567815
11/1/2016,47.2,1125466
11/2/2016,46.09,970488
11/3/2016,50.93,2500612
11/4/2016,52.46,3108815
11/7/2016,53.59,1652524
11/8/2016,53.36,2229789
11/9/2016,54.25,2200329
11/10/2016,54.1,2426357
11/11/2016,52.39,1549498
11/14/2016,52.76,1575022
11/15/2016,54,1312849
11/16/2016,53.5,779468
11/17/2016,53.8,656784
11/18/2016,54.02,1059939
11/21/2016,54.46,692591
11/22/2016,54.55,677515
11/23/2016,55.29,965422
11/25/2016,55.11,226713
11/28/2016,55.14,933919
11/29/2016,54.8,854537
11/30/2016,56.12,1046274
12/1/2016,56.34,1321960
12/2/2016,56.53,804780
12/5/2016,56.91,863833
12/6/2016,56.64,1219201
12/7/2016,58.22,830969
12/8/2016,59,528933
12/9/2016,58.81,551307
12/12/2016,58.77,879184
12/13/2016,58.07,755428
12/14/2016,57.28,703312
12/15/2016,58.29,691439
12/16/2016,57.48,1301196
12/19/2016,57.14,645404
12/20/2016,57.02,504206
12/21/2016,57.18,481118
12/22/2016,56.98,444102
12/23/2016,56.69,408271
12/27/2016,57.32,821539
12/28/2016,56.66,407359
12/29/2016,56.76,456537
12/30/2016,56.56,595358
1/3/2017,57.03,690124
1/4/2017,58.21,698077
1/5/2017,58.43,794897
1/6/2017,58.32,669495
1/9/2017,57.95,623359
1/10/2017,57.7,743161
1/11/2017,58.73,797959
1/12/2017,59.29,779282
