Date,PX_LAST,PX_VOLUME
3/3/2017,138.65,1240892
3/6/2017,137.69,1204575
3/7/2017,137.41,1133575
3/8/2017,136.96,1134812
3/9/2017,137.41,1051767
3/10/2017,137.81,1074949
3/13/2017,137.54,1285429
3/14/2017,137.33,1016415
3/15/2017,138.26,1421960
3/16/2017,137.73,1214239
3/17/2017,138.1,2874870
3/20/2017,137.14,950809
3/21/2017,136.08,1656934
3/22/2017,136.65,1298204
3/23/2017,136.66,1546471
3/24/2017,136.06,942613
3/27/2017,136.66,1148224
3/28/2017,138,1466658
3/29/2017,136.5,1034322
3/30/2017,137.05,726118
3/31/2017,136.25,1709053
4/3/2017,136.27,1128458
4/4/2017,137.34,956512
4/5/2017,136.78,1157395
4/6/2017,137.59,1437113
4/7/2017,137.47,1010649
4/10/2017,137.98,1004575
4/11/2017,137.8,917064
4/12/2017,137.02,1904425
4/13/2017,136.72,1124751
4/17/2017,138.19,1017205
4/18/2017,137.5,1206784
4/19/2017,136.97,1463496
4/20/2017,136.78,1714143
4/21/2017,135.48,2472204
4/24/2017,136.78,2436492
4/25/2017,137.12,1870428
4/26/2017,138.93,2167537
4/27/2017,138.42,1033206
4/28/2017,137.25,1489376
5/1/2017,136.89,1411454
5/2/2017,137.03,1534975
5/3/2017,137.56,1241265
5/4/2017,138.3,1457989
5/5/2017,137.75,1474113
5/8/2017,137.23,772203
5/9/2017,136.32,1045226
5/10/2017,138,2057929
5/11/2017,137.21,1395101
5/12/2017,136.74,1009843
5/15/2017,137.37,1053474
5/16/2017,137.02,871928
5/17/2017,137.79,2081459
5/18/2017,138.56,1798172
5/19/2017,138.48,1615101
5/22/2017,139.76,1176270
5/23/2017,140.61,1102964
5/24/2017,140.87,1003375
5/25/2017,142.76,1001813
5/26/2017,142.24,980432
5/30/2017,141.89,844453
5/31/2017,143.19,1332406
6/1/2017,144.85,1297190
6/2/2017,145.14,1269958
6/5/2017,145.05,1091823
6/6/2017,144.18,1223610
6/7/2017,144.29,1414298
6/8/2017,144.96,1480613
6/9/2017,146.56,1225875
6/12/2017,145.68,1937351
6/13/2017,145.73,1308324
6/14/2017,146.69,1372804
6/15/2017,147.4,1225641
6/16/2017,147.58,2107018
6/19/2017,147.11,1222852
6/20/2017,146.93,1392470
6/21/2017,146.62,1205814
6/22/2017,145.55,1245538
6/23/2017,144.85,1967514
6/26/2017,145.4,1249670
6/27/2017,144.78,1179880
6/28/2017,145.63,1160272
6/29/2017,144.97,1345771
6/30/2017,145.38,1374821
7/3/2017,146.35,672702
7/5/2017,145.97,1001300
7/6/2017,145.44,1212547
7/7/2017,146.52,1043634
7/10/2017,145.28,1073310
7/11/2017,144.45,1127179
7/12/2017,144.44,1165297
7/13/2017,144.85,987564
7/14/2017,145.18,755582
7/17/2017,145.54,1081441
7/18/2017,145.7,995833
7/19/2017,146.55,1028795
7/20/2017,146.62,1381398
7/21/2017,147,1454697
7/24/2017,146.89,1117624
7/25/2017,147.36,2189355
7/26/2017,143.9,2864649
7/27/2017,142.98,2491423
7/28/2017,145.35,2213105
7/31/2017,146.46,1382794
8/1/2017,148.07,1319742
8/2/2017,148.92,1824202
8/3/2017,149.87,1760098
8/4/2017,149.8,843700
8/7/2017,149.31,886502
8/8/2017,148.54,964979
8/9/2017,149.29,872933
8/10/2017,148.33,1101485
8/11/2017,146.44,2126617
8/14/2017,147.4,1300669
8/15/2017,147.97,847534
8/16/2017,148.02,904889
8/17/2017,145.95,910363
8/18/2017,145.44,1054117
8/21/2017,145.33,1289348
8/22/2017,145.31,1054599
8/23/2017,144.24,1024521
8/24/2017,142.76,1523777
8/25/2017,143.63,1312740
8/28/2017,141.78,1541145
8/29/2017,141.89,1242597
8/30/2017,141.16,1223837
8/31/2017,141.42,1858489
9/1/2017,140.49,1397324
9/5/2017,136.85,2436722
9/6/2017,137.71,2861606
9/7/2017,134.88,2786252
9/8/2017,140.85,4374312
9/11/2017,145.88,4895214
9/12/2017,147.01,2330213
9/13/2017,144.55,1809292
9/14/2017,142.79,1711993
9/15/2017,143.51,2307678
9/18/2017,143.57,974927
9/19/2017,143.47,1590289
9/20/2017,143.88,1080696
9/21/2017,142.95,944906
9/22/2017,142.59,1009627
9/25/2017,143.21,1119155
9/26/2017,141.61,1635078
9/27/2017,141.91,1414821
9/28/2017,142.19,1796660
9/29/2017,142.55,1413249
10/2/2017,145.49,2225569
10/3/2017,144.7,1536714
10/4/2017,144.75,924602
10/5/2017,145.71,1362680
10/6/2017,146.15,1139962
10/9/2017,146.05,976682
10/10/2017,147.28,724189
10/11/2017,147.37,871356
10/12/2017,146.58,1117982
10/13/2017,148.84,1855687
10/16/2017,150.32,1503052
10/17/2017,150.08,1250676
10/18/2017,151.11,941377
10/19/2017,153.98,1561837
10/20/2017,154,1737950
10/23/2017,155.19,854821
10/24/2017,154.4,1512990
10/25/2017,154.16,1703702
10/26/2017,154.75,1218626
10/27/2017,152.75,2419552
10/30/2017,152.89,1338058
10/31/2017,150.82,2128614
11/1/2017,151.31,1511371
11/2/2017,149.26,2708702
11/3/2017,148.27,1822331
11/6/2017,149.2,1472269
11/7/2017,149.8,1345219
11/8/2017,150.1,1466340
11/9/2017,151.64,1206764
11/10/2017,151.35,1016006
11/13/2017,151.34,1065364
11/14/2017,150.69,1216348
11/15/2017,151.16,1597537
11/16/2017,148.86,1244819
11/17/2017,148.63,966673
11/20/2017,149,983255
11/21/2017,149.18,960641
11/22/2017,148.25,982159
11/24/2017,148.93,465154
11/27/2017,149.26,798175
11/28/2017,151.57,1119583
11/29/2017,152.64,1408596
11/30/2017,152.11,2256821
12/1/2017,151.64,1556358
12/4/2017,150.82,1311570
12/5/2017,150.18,1476218
12/6/2017,150.87,1395822
12/7/2017,149.44,1383400
12/8/2017,150.05,1311812
12/11/2017,150.24,1306392
12/12/2017,150.5,1216935
12/13/2017,148.44,1236869
12/14/2017,146.12,2639861
12/15/2017,148.72,2532963
12/18/2017,147.86,1394799
12/19/2017,147.62,1502503
12/20/2017,145.97,1656967
12/21/2017,145.01,1621912
12/22/2017,145.2,1322843
12/26/2017,145.31,744585
12/27/2017,146.17,1134126
12/28/2017,146.16,1270945
12/29/2017,146.13,1311145
