Date,PX_LAST,PX_VOLUME
8/29/2016,7.69,1062179
8/30/2016,7.27,1542645
8/31/2016,7.02,1555950
9/1/2016,7.42,2025979
9/2/2016,7.78,1999124
9/6/2016,8.33,1947804
9/7/2016,8.29,1580252
9/8/2016,8.05,1339100
9/9/2016,7.88,1800923
9/12/2016,8.78,4656431
9/13/2016,8.48,4255626
9/14/2016,8.47,2192505
9/15/2016,8.42,1929058
9/16/2016,7.91,9943459
9/19/2016,8.02,1634725
9/20/2016,7.86,1284311
9/21/2016,8.63,3013506
9/22/2016,8.62,2452694
9/23/2016,8.25,1459403
9/26/2016,8.24,1632378
9/27/2016,7.92,1641443
9/28/2016,8.21,1631493
9/29/2016,8.3,1177261
9/30/2016,8.2,1684999
10/3/2016,8.2,2005968
10/4/2016,7.3,2651343
10/5/2016,7.28,1804885
10/6/2016,7.15,2756445
10/7/2016,7.35,2413012
10/10/2016,7.42,1043551
10/11/2016,7.19,1295543
10/12/2016,7.46,1567362
10/13/2016,7.7,2336242
10/14/2016,7.47,1848310
10/17/2016,7.7,1984196
10/18/2016,8.22,2332819
10/19/2016,8.4,2313912
10/20/2016,8.62,2359536
10/21/2016,8.7,1937430
10/24/2016,8.6,3505092
10/25/2016,8.81,1836677
10/26/2016,8.39,1690499
10/27/2016,7.88,2343839
10/28/2016,7.68,2296708
10/31/2016,7.85,1201496
11/1/2016,7.99,1862365
11/2/2016,7.94,2412896
11/3/2016,8.1,1686852
11/4/2016,7.75,2268451
11/7/2016,7.43,1758930
11/8/2016,7.19,2353078
11/9/2016,7.52,3214694
11/10/2016,7.07,3417320
11/11/2016,6.34,4070315
11/14/2016,6.43,2544880
11/15/2016,6.95,2497659
11/16/2016,6.61,2648915
11/17/2016,6.42,2427786
11/18/2016,6.4,1550933
11/21/2016,6.56,1412011
11/22/2016,6.57,1613803
11/23/2016,6.23,2476139
11/25/2016,6.16,1160529
11/28/2016,6.52,1953709
11/29/2016,6.57,1980483
11/30/2016,6.39,2306698
12/1/2016,6.13,3020278
12/2/2016,6.26,2001412
12/5/2016,6.31,2404321
12/6/2016,6.06,3323915
12/7/2016,6.13,1933659
12/8/2016,6.08,1846276
12/9/2016,6.05,3624769
12/12/2016,6.49,4155552
12/13/2016,6.52,2268715
12/14/2016,6.26,3812061
12/15/2016,6.07,6043314
12/16/2016,6.08,4855594
12/19/2016,6.13,2328995
12/20/2016,6.14,2154181
12/21/2016,6.06,1352405
12/22/2016,6.06,1372627
12/23/2016,6.15,998419
12/27/2016,6.44,1639041
12/28/2016,6.56,1860753
12/29/2016,7.22,5090105
12/30/2016,6.84,3068186
1/3/2017,7.26,2376293
1/4/2017,7.5,2553167
1/5/2017,8.56,5228276
1/6/2017,7.95,4218158
1/9/2017,8.18,4715446
1/10/2017,8.37,2673211
1/11/2017,8.53,4223654
1/12/2017,8.41,3365838
1/13/2017,8.21,2890498
1/17/2017,8.5,2382659
1/18/2017,8.39,2555458
1/19/2017,8.27,2528480
1/20/2017,8.34,1853901
1/23/2017,8.48,1450748
1/24/2017,8.45,2272451
1/25/2017,8.38,1664679
1/26/2017,7.55,3773568
1/27/2017,7.58,1672227
1/30/2017,7.37,2898567
1/31/2017,7.5,2554215
2/1/2017,7.7,4744245
2/2/2017,8.01,3191519
2/3/2017,8.24,2370499
2/6/2017,8.75,3374530
2/7/2017,8.7,3029938
2/8/2017,8.76,2816344
2/9/2017,8.6,2734214
2/10/2017,8.52,3536113
2/13/2017,8.42,2606649
2/14/2017,8.46,3264028
2/15/2017,8.63,2730145
2/16/2017,8.67,4484353
2/17/2017,8.33,4199286
2/21/2017,7.99,3138776
2/22/2017,8.03,3375563
2/23/2017,8.28,3714881
2/24/2017,8.03,1954867
2/27/2017,7.33,5165274
2/28/2017,7.23,4844989
3/1/2017,7.33,4173971
3/2/2017,6.86,4371263
3/3/2017,7.09,6008071
3/6/2017,6.68,5059362
3/7/2017,6.65,4460904
3/8/2017,6.87,4871043
3/9/2017,6.78,4386381
3/10/2017,7.01,3260437
3/13/2017,7.23,5255848
3/14/2017,6.84,5867484
3/15/2017,7.67,6084823
3/16/2017,7.68,4673688
3/17/2017,8.21,23193351
3/20/2017,8.05,3825608
3/21/2017,8.33,5502961
3/22/2017,8.2,2674904
3/23/2017,8.17,3349198
3/24/2017,8.18,2172640
3/27/2017,8.24,1848124
3/28/2017,8.15,2611408
3/29/2017,8.19,1438306
3/30/2017,8.03,1276373
3/31/2017,8.03,1909860
4/3/2017,8.16,1473360
4/4/2017,8.21,1936077
4/5/2017,8.13,3591639
4/6/2017,7.95,1614073
4/7/2017,8.02,2073049
4/10/2017,8.05,1924132
4/11/2017,8.38,2894637
4/12/2017,8.57,2450184
4/13/2017,8.2,4302807
4/17/2017,8.14,3579454
4/18/2017,7.97,3078356
4/19/2017,7.68,5157517
4/20/2017,7.65,2360219
4/21/2017,7.62,2991779
4/24/2017,7.46,2536133
4/25/2017,7.16,4654390
4/26/2017,7.17,6747448
4/27/2017,7.06,3203450
4/28/2017,7.16,3293512
5/1/2017,7.06,3594661
5/2/2017,6.74,4950525
5/3/2017,6.67,3752020
5/4/2017,6.19,5006454
5/5/2017,6.39,3319805
5/8/2017,6.36,2652828
5/9/2017,6.28,3173568
5/10/2017,6.38,3338852
5/11/2017,6.44,2773828
5/12/2017,6.54,3042645
5/15/2017,6.62,2319272
5/16/2017,6.69,1727190
5/17/2017,6.74,2521765
5/18/2017,6.48,2179256
5/19/2017,6.63,2248220
5/22/2017,6.59,1529313
5/23/2017,6.29,3977350
5/24/2017,6.39,3708772
5/25/2017,6.44,2291590
5/26/2017,6.46,1703323
5/30/2017,6.53,1954262
5/31/2017,6.72,2522601
6/1/2017,6.67,1653329
6/2/2017,6.7,1717027
6/5/2017,6.75,1935451
6/6/2017,7.3,4802197
6/7/2017,7.26,2950106
6/8/2017,7.13,2320714
6/9/2017,7.03,2507880
6/12/2017,7.2,2672645
6/13/2017,7.28,2162804
6/14/2017,6.98,6173428
6/15/2017,7.05,2559118
6/16/2017,7.08,11164050
6/19/2017,6.97,2303530
6/20/2017,7.07,1681459
6/21/2017,7.25,1591669
6/22/2017,7.29,1674354
6/23/2017,7.44,2054505
6/26/2017,7.41,1181293
6/27/2017,7.24,1505823
6/28/2017,7.25,1363935
6/29/2017,6.9,2572816
6/30/2017,7.18,2971136
7/3/2017,6.89,1051844
7/5/2017,6.68,3188926
7/6/2017,6.75,2908887
7/7/2017,6.69,1998881
7/10/2017,6.87,1614014
7/11/2017,6.79,1678947
7/12/2017,6.76,1942954
7/13/2017,6.63,2170165
7/14/2017,6.64,2339751
7/17/2017,6.82,2759616
7/18/2017,6.81,1275919
7/19/2017,6.78,1558098
7/20/2017,6.84,1208672
7/21/2017,7.02,1849552
7/24/2017,6.79,1328856
7/25/2017,6.75,1558391
7/26/2017,7.08,2537050
7/27/2017,6.87,1879631
7/28/2017,7.08,1259597
7/31/2017,7.09,1140352
8/1/2017,7.06,1209574
8/2/2017,7,2246365
8/3/2017,7.69,4607830
8/4/2017,7.62,2371760
